1.0	6.0	0.0	7.0
1.5	4.0	0.0	5.5
1.3333333333333333	4.0	0.0	5.333333333333333
2.0	3.25	0.0	5.25
2.0	2.8	0.2	5.0
2.0	2.3333333333333335	0.16666666666666666	4.5
1.8571428571428572	2.2857142857142856	0.14285714285714285	4.285714285714286
1.875	2.125	0.25	4.25
1.8888888888888888	2.2222222222222223	0.3333333333333333	4.444444444444445
2.0	2.3	0.3	4.6
2.090909090909091	2.4545454545454546	0.2727272727272727	4.818181818181818
2.1666666666666665	2.4166666666666665	0.25	4.833333333333333
2.0	2.4615384615384617	0.23076923076923078	4.6923076923076925
2.0714285714285716	2.5	0.21428571428571427	4.785714285714286
1.9333333333333333	2.466666666666667	0.2	4.6
1.875	2.5625	0.1875	4.625
1.8823529411764706	2.588235294117647	0.17647058823529413	4.647058823529412
1.8333333333333333	2.5555555555555554	0.16666666666666666	4.555555555555555
1.9473684210526316	2.4210526315789473	0.15789473684210525	4.526315789473684
1.95	2.5	0.15	4.6
2.0	2.4	0.15	4.55
2.0	2.4	0.15	4.55
1.95	2.35	0.15	4.45
1.85	2.4	0.15	4.4
1.8	2.45	0.1	4.35
1.85	2.65	0.1	4.6
1.9	2.75	0.1	4.75
1.9	2.85	0.05	4.8
1.8	2.95	0.0	4.75
1.75	3.0	0.0	4.75
1.75	3.05	0.0	4.8
1.75	3.05	0.0	4.8
1.9	2.95	0.0	4.85
1.85	3.0	0.05	4.9
2.0	3.15	0.05	5.2
2.2	3.1	0.05	5.35
2.15	3.2	0.05	5.4
2.25	3.35	0.05	5.65
2.2	3.55	0.05	5.8
2.25	3.45	0.05	5.75
2.25	3.55	0.05	5.85
2.45	3.6	0.05	6.1
2.7	3.5	0.05	6.25
2.85	3.6	0.05	6.5
3.0	3.7	0.05	6.75
2.9	3.7	0.05	6.65
2.9	3.75	0.05	6.7
3.0	3.75	0.05	6.8
3.1	3.7	0.05	6.85
3.15	3.55	0.05	6.75
3.15	3.3	0.05	6.5
3.1	3.3	0.05	6.45
3.15	3.4	0.05	6.6
3.15	3.3	0.0	6.45
3.2	3.1	0.0	6.3
3.0	3.15	0.0	6.15
3.05	3.05	0.0	6.1
2.9	3.0	0.0	5.9
2.9	2.9	0.0	5.8
3.0	2.95	0.0	5.95
2.9	2.75	0.0	5.65
2.7	2.75	0.05	5.5
2.5	2.75	0.05	5.3
2.3	2.6	0.05	4.95
2.1	2.4	0.05	4.55
2.3	2.35	0.05	4.7
2.2	2.2	0.05	4.45
2.0	2.15	0.05	4.2
1.95	2.1	0.05	4.1
1.85	2.1	0.05	4.0
1.8	2.15	0.05	4.0
1.8	2.15	0.1	4.05
1.7	2.25	0.1	4.05
1.75	2.3	0.1	4.15
1.65	2.45	0.1	4.2
1.9	2.45	0.1	4.45
1.95	2.45	0.1	4.5
2.0	2.3	0.1	4.4
2.0	2.4	0.2	4.6
1.85	2.4	0.2	4.45
2.05	2.3	0.25	4.6
2.1	2.2	0.2	4.5
2.25	2.3	0.2	4.75
2.4	2.45	0.2	5.05
