3.0	3.0	0.0	6.0
2.5	3.5	0.0	6.0
2.6666666666666665	3.3333333333333335	0.3333333333333333	6.333333333333333
3.0	3.0	0.5	6.5
3.0	2.4	0.4	5.8
2.8333333333333335	2.1666666666666665	0.6666666666666666	5.666666666666667
2.857142857142857	2.2857142857142856	0.5714285714285714	5.714285714285714
2.875	2.0	0.5	5.375
2.888888888888889	2.2222222222222223	0.4444444444444444	5.555555555555555
2.9	2.2	0.6	5.7
2.909090909090909	2.1818181818181817	0.5454545454545454	5.636363636363637
2.8333333333333335	2.1666666666666665	0.5833333333333334	5.583333333333333
2.6923076923076925	2.230769230769231	0.5384615384615384	5.461538461538462
2.7857142857142856	2.2857142857142856	0.5714285714285714	5.642857142857143
2.6666666666666665	2.2	0.6	5.466666666666667
2.75	2.25	0.6875	5.6875
2.7058823529411766	2.2941176470588234	0.6470588235294118	5.647058823529412
2.7222222222222223	2.2777777777777777	0.8333333333333334	5.833333333333333
2.789473684210526	2.3157894736842106	0.8947368421052632	6.0
2.75	2.2	0.9	5.85
2.85	2.15	1.0	6.0
2.85	2.05	1.1	6.0
2.9	2.05	1.2	6.15
2.75	2.05	1.25	6.05
2.8	2.05	1.25	6.1
2.75	2.1	1.15	6.0
2.7	2.15	1.15	6.0
2.7	2.2	1.25	6.15
2.55	2.1	1.3	5.95
2.55	2.2	1.3	6.05
2.45	2.15	1.45	6.05
2.6	2.15	1.55	6.3
2.7	2.15	1.6	6.45
2.75	2.2	1.6	6.55
2.75	2.2	1.6	6.55
2.7	2.1	1.55	6.35
2.85	2.0	1.65	6.5
2.8	1.95	1.45	6.2
2.65	1.95	1.4	6.0
2.7	2.05	1.5	6.25
2.55	2.05	1.4	6.0
2.55	1.95	1.3	5.8
2.5	1.95	1.25	5.7
2.5	1.9	1.25	5.65
2.5	1.9	1.3	5.7
2.6	1.9	1.3	5.8
2.65	1.8	1.3	5.75
2.65	1.85	1.2	5.7
2.7	1.9	1.15	5.75
2.65	1.8	1.1	5.55
2.75	1.8	1.05	5.6
2.5	1.8	1.0	5.3
2.45	1.65	1.05	5.15
2.2	1.45	1.05	4.7
2.15	1.45	1.05	4.65
2.15	1.45	1.0	4.6
2.0	1.45	0.9	4.35
2.1	1.45	0.9	4.45
2.1	1.45	0.9	4.45
2.1	1.4	0.8	4.3
2.2	1.3	0.95	4.45
2.1	1.4	1.05	4.55
2.15	1.35	1.0	4.5
2.2	1.35	0.95	4.5
2.05	1.35	1.05	4.45
2.1	1.35	1.15	4.6
2.1	1.4	1.15	4.65
2.1	1.5	1.15	4.75
2.15	1.5	1.15	4.8
2.1	1.55	1.3	4.95
2.15	1.7	1.3	5.15
2.25	1.75	1.35	5.35
2.3	1.95	1.3	5.55
2.45	2.2	1.3	5.95
2.55	2.35	1.25	6.15
2.5	2.45	1.25	6.2
2.55	2.55	1.3	6.4
2.55	2.65	1.45	6.65
2.6	2.7	1.55	6.85
2.5	2.8	1.55	6.85
2.45	3.0	1.45	6.9
2.55	3.05	1.4	7.0
2.45	3.05	1.45	6.95
2.5	3.15	1.4	7.05
2.6	3.2	1.25	7.05
