0.0	2.0	2.0	4.0
0.0	3.5	1.0	4.5
0.0	3.3333333333333335	2.3333333333333335	5.666666666666667
0.0	3.5	2.0	5.5
0.2	3.6	1.8	5.6
0.16666666666666666	3.8333333333333335	1.5	5.5
0.14285714285714285	3.7142857142857144	1.5714285714285714	5.428571428571429
0.375	3.5	1.375	5.25
0.4444444444444444	3.4444444444444446	1.3333333333333333	5.222222222222222
0.4	3.4	1.5	5.3
0.45454545454545453	3.272727272727273	1.6363636363636365	5.363636363636363
0.4166666666666667	3.1666666666666665	1.6666666666666667	5.25
0.5384615384615384	3.0	1.5384615384615385	5.076923076923077
0.5714285714285714	2.857142857142857	1.7142857142857142	5.142857142857143
0.8	2.6666666666666665	1.6	5.066666666666666
0.75	2.6875	1.5	4.9375
0.7058823529411765	2.7058823529411766	1.5294117647058822	4.9411764705882355
0.6666666666666666	2.6666666666666665	1.5555555555555556	4.888888888888889
0.631578947368421	2.789473684210526	1.4736842105263157	4.894736842105263
0.65	2.7	1.55	4.9
0.65	2.65	1.55	4.85
0.7	2.5	1.65	4.85
0.7	2.45	1.5	4.65
0.7	2.45	1.6	4.75
0.65	2.4	1.6	4.65
0.7	2.3	1.6	4.6
0.8	2.15	1.5	4.45
0.8	2.15	1.6	4.55
0.8	2.15	1.6	4.55
0.85	2.05	1.45	4.35
0.8	2.1	1.4	4.3
0.85	2.1	1.35	4.3
0.85	2.05	1.35	4.25
0.85	2.05	1.15	4.05
0.65	2.15	1.3	4.1
0.7	2.2	1.35	4.25
0.8	2.1	1.25	4.15
0.8	2.15	1.2	4.15
0.8	2.05	1.3	4.15
0.75	2.1	1.25	4.1
0.75	2.1	1.25	4.1
0.7	2.2	1.2	4.1
0.7	2.2	1.2	4.1
0.75	2.05	1.2	4.0
0.75	2.1	1.2	4.05
0.75	2.0	1.35	4.1
0.65	2.1	1.45	4.2
0.55	2.2	1.45	4.2
0.5	2.2	1.5	4.2
0.5	2.3	1.55	4.35
0.5	2.25	1.55	4.3
0.5	2.4	1.55	4.45
0.4	2.5	1.6	4.5
0.35	2.65	1.6	4.6
0.45	2.6	1.45	4.5
0.5	2.5	1.4	4.4
0.4	2.55	1.4	4.35
0.4	2.55	1.5	4.45
0.4	2.55	1.55	4.5
0.45	2.6	1.55	4.6
0.45	2.55	1.6	4.6
0.5	2.5	1.7	4.7
0.55	2.4	1.7	4.65
0.5	2.45	1.65	4.6
0.6	2.35	1.75	4.7
0.55	2.45	1.7	4.7
0.55	2.5	1.75	4.8
0.55	2.5	1.7	4.75
0.6	2.55	1.65	4.8
0.6	2.6	1.6	4.8
0.65	2.55	1.5	4.7
0.65	2.35	1.5	4.5
0.7	2.35	1.45	4.5
0.7	2.35	1.5	4.55
0.6	2.5	1.55	4.65
0.6	2.45	1.55	4.6
0.75	2.45	1.65	4.85
0.9	2.3	1.6	4.8
1.05	2.35	1.5	4.9
1.05	2.3	1.45	4.8
1.1	2.5	1.35	4.95
1.05	2.5	1.3	4.85
1.05	2.65	1.3	5.0
1.05	2.65	1.35	5.05
0.95	2.75	1.25	4.95
0.95	2.7	1.3	4.95
0.95	2.75	1.2	4.9
1.0	2.7	1.25	4.95
0.95	2.6	1.25	4.8
0.9	2.65	1.3	4.85
0.85	2.85	1.3	5.0
0.85	2.95	1.3	5.1
0.8	3.0	1.4	5.2
0.9	2.9	1.4	5.2
0.9	2.75	1.45	5.1
0.8	2.85	1.6	5.25
0.65	2.75	1.65	5.05
0.55	2.8	1.65	5.0
0.4	2.75	1.65	4.8
0.4	2.75	1.7	4.85
0.35	2.7	1.7	4.75
0.35	2.7	1.7	4.75
0.35	2.65	1.7	4.7
0.4	2.65	1.7	4.75
0.45	2.6	1.75	4.8
0.45	2.7	1.6	4.75
0.5	2.7	1.6	4.8
0.5	2.6	1.5	4.6
0.55	2.6	1.5	4.65
0.55	2.5	1.55	4.6
0.55	2.35	1.65	4.55
0.5	2.35	1.65	4.5
0.5	2.4	1.6	4.5
0.4	2.5	1.65	4.55
0.45	2.6	1.7	4.75
0.45	2.6	1.65	4.7
0.45	2.75	1.6	4.8
0.4	2.85	1.55	4.8
0.4	2.85	1.6	4.85
0.4	2.95	1.5	4.85
0.4	2.95	1.55	4.9
0.45	2.9	1.55	4.9
0.45	2.85	1.55	4.85
0.45	2.85	1.5	4.8
0.45	2.75	1.5	4.7
0.45	2.75	1.55	4.75
0.4	2.65	1.6	4.65
0.35	2.7	1.65	4.7
0.3	2.8	1.65	4.75
0.3	2.75	1.7	4.75
0.3	2.85	1.65	4.8
0.3	2.85	1.6	4.75
0.3	2.75	1.7	4.75
0.3	2.65	1.7	4.65
0.3	2.6	1.55	4.45
0.35	2.6	1.55	4.5
0.35	2.55	1.45	4.35
0.45	2.45	1.4	4.3
0.45	2.45	1.35	4.25
0.4	2.4	1.5	4.3
0.4	2.4	1.5	4.3
0.35	2.5	1.45	4.3
0.35	2.6	1.4	4.35
0.35	2.65	1.45	4.45
0.3	2.7	1.4	4.4
0.35	2.7	1.45	4.5
0.35	2.8	1.4	4.55
0.35	2.75	1.45	4.55
0.5	2.55	1.4	4.45
0.5	2.55	1.45	4.5
0.5	2.55	1.45	4.5
0.5	2.55	1.6	4.65
0.5	2.6	1.55	4.65
0.5	2.65	1.55	4.7
0.45	2.75	1.65	4.85
0.4	2.8	1.6	4.8
0.4	2.85	1.75	5.0
0.3	2.95	1.85	5.1
0.4	2.85	1.8	5.05
0.4	2.75	1.8	4.95
0.4	2.8	1.85	5.05
0.4	2.75	1.8	4.95
0.35	2.7	1.9	4.95
0.3	2.7	1.9	4.9
0.3	2.75	1.95	5.0
0.25	2.65	1.95	4.85
0.3	2.65	1.95	4.9
0.3	2.65	1.95	4.9
0.2	2.8	2.05	5.05
0.25	2.8	1.9	4.95
0.3	2.75	1.95	5.0
0.35	2.7	2.0	5.05
0.4	2.65	1.95	5.0
0.45	2.55	1.85	4.85
0.5	2.65	1.85	5.0
0.5	2.5	1.9	4.9
0.5	2.55	1.85	4.9
0.55	2.45	1.8	4.8
0.45	2.6	1.8	4.85
0.45	2.75	1.8	5.0
0.45	2.75	1.7	4.9
0.45	2.8	1.75	5.0
0.45	2.9	1.7	5.05
0.55	2.95	1.6	5.1
0.65	2.9	1.65	5.2
0.75	2.8	1.6	5.15
0.7	2.65	1.65	5.0
0.75	2.7	1.55	5.0
0.7	2.85	1.5	5.05
0.7	2.8	1.65	5.15
0.65	2.8	1.6	5.05
0.7	2.85	1.5	5.05
0.65	2.9	1.55	5.1
0.65	2.85	1.7	5.2
0.6	2.7	1.6	4.9
0.6	2.8	1.6	5.0
0.65	2.6	1.55	4.8
0.65	2.65	1.55	4.85
0.65	2.6	1.65	4.9
0.7	2.65	1.5	4.85
0.7	2.6	1.55	4.85
0.75	2.55	1.6	4.9
0.8	2.4	1.65	4.85
0.75	2.35	1.65	4.75
0.65	2.4	1.65	4.7
0.6	2.5	1.6	4.7
0.6	2.6	1.55	4.75
0.55	2.65	1.65	4.85
0.55	2.45	1.7	4.7
0.5	2.55	1.55	4.6
0.5	2.6	1.5	4.6
0.4	2.6	1.45	4.45
0.4	2.55	1.45	4.4
0.35	2.7	1.35	4.4
0.35	2.65	1.45	4.45
0.5	2.7	1.45	4.65
0.45	2.75	1.4	4.6
0.4	2.85	1.45	4.7
0.4	2.95	1.4	4.75
0.35	2.8	1.45	4.6
0.4	2.8	1.5	4.7
0.35	2.8	1.4	4.55
0.3	2.95	1.35	4.6
0.3	2.85	1.45	4.6
0.35	2.85	1.3	4.5
0.3	2.9	1.4	4.6
0.35	2.9	1.45	4.7
0.4	2.75	1.45	4.6
0.4	2.65	1.4	4.45
0.4	2.5	1.4	4.3
0.55	2.35	1.5	4.4
0.65	2.3	1.5	4.45
0.65	2.2	1.45	4.3
0.65	2.15	1.5	4.3
0.65	2.05	1.5	4.2
0.55	2.05	1.5	4.1
0.6	2.0	1.6	4.2
0.6	1.9	1.55	4.05
0.6	1.85	1.55	4.0
0.6	1.8	1.6	4.0
0.6	1.85	1.55	4.0
0.65	1.8	1.6	4.05
0.65	1.7	1.65	4.0
0.65	1.85	1.65	4.15
0.6	1.8	1.75	4.15
0.6	1.8	1.75	4.15
0.55	1.85	1.75	4.15
0.55	1.95	1.75	4.25
0.55	2.0	1.9	4.45
0.55	2.15	2.0	4.7
0.45	2.25	2.0	4.7
0.4	2.3	2.1	4.8
0.45	2.4	2.05	4.9
0.45	2.5	2.05	5.0
0.6	2.55	1.95	5.1
0.55	2.55	1.9	5.0
0.5	2.7	1.85	5.05
0.5	2.75	1.85	5.1
0.5	2.7	1.9	5.1
0.5	2.75	1.85	5.1
0.45	2.7	1.9	5.05
0.4	2.75	1.95	5.1
0.5	2.7	1.9	5.1
0.45	2.6	1.8	4.85
0.45	2.7	1.7	4.85
0.45	2.7	1.7	4.85
0.45	2.6	1.7	4.75
0.4	2.55	1.65	4.6
0.45	2.65	1.45	4.55
0.5	2.55	1.3	4.35
0.45	2.5	1.25	4.2
0.4	2.5	1.25	4.15
0.4	2.6	1.3	4.3
0.4	2.45	1.2	4.05
0.3	2.5	1.3	4.1
0.4	2.3	1.25	3.95
0.4	2.3	1.2	3.9
0.4	2.35	1.15	3.9
0.4	2.25	1.15	3.8
0.4	2.3	1.25	3.95
0.4	2.25	1.25	3.9
0.4	2.25	1.25	3.9
0.35	2.3	1.3	3.95
0.35	2.25	1.4	4.0
0.35	2.2	1.5	4.05
0.4	2.1	1.4	3.9
0.4	2.1	1.3	3.8
0.5	2.1	1.3	3.9
0.45	2.1	1.5	4.05
0.4	2.25	1.6	4.25
0.4	2.25	1.6	4.25
0.45	2.15	1.6	4.2
0.4	2.1	1.55	4.05
0.45	2.15	1.6	4.2
0.4	2.15	1.65	4.2
0.3	2.25	1.75	4.3
0.3	2.25	1.8	4.35
0.3	2.2	1.9	4.4
0.3	2.2	1.95	4.45
0.3	2.15	1.85	4.3
0.3	2.2	1.8	4.3
0.3	2.25	1.8	4.35
0.25	2.35	1.75	4.35
0.25	2.4	1.7	4.35
0.25	2.45	1.65	4.35
0.2	2.65	1.8	4.65
0.2	2.6	1.9	4.7
0.1	2.7	1.95	4.75
0.1	2.7	1.9	4.7
0.1	2.55	1.95	4.6
0.1	2.6	2.05	4.75
0.05	2.75	2.0	4.8
0.05	2.85	2.0	4.9
0.05	2.8	2.05	4.9
0.05	2.75	2.05	4.85
0.05	2.85	2.05	4.95
0.05	2.85	2.2	5.1
0.05	2.75	2.2	5.0
0.05	2.85	2.15	5.05
0.05	2.9	2.2	5.15
0.05	2.95	2.15	5.15
0.1	2.8	2.15	5.05
0.2	2.7	2.2	5.1
0.2	2.65	2.2	5.05
0.2	2.6	2.2	5.0
0.25	2.6	2.1	4.95
0.25	2.65	2.1	5.0
0.25	2.65	2.1	5.0
0.3	2.65	2.1	5.05
0.3	2.8	2.0	5.1
0.4	2.7	1.85	4.95
0.4	2.6	1.8	4.8
0.4	2.5	1.9	4.8
0.35	2.6	1.85	4.8
0.35	2.75	1.8	4.9
0.35	2.75	1.75	4.85
0.35	2.7	1.7	4.75
0.35	2.9	1.6	4.85
0.4	2.85	1.55	4.8
0.4	2.85	1.5	4.75
0.4	2.75	1.6	4.75
0.35	2.8	1.6	4.75
