2.0	0.0	0.0	2.0
1.5	1.0	0.0	2.5
1.0	1.6666666666666667	0.0	2.6666666666666665
0.75	1.25	0.0	2.0
0.6	1.2	0.2	2.0
0.5	1.0	0.16666666666666666	1.6666666666666667
0.42857142857142855	1.4285714285714286	0.14285714285714285	2.0
0.375	1.5	0.125	2.0
0.3333333333333333	1.5555555555555556	0.2222222222222222	2.111111111111111
0.3	1.6	0.2	2.1
0.2727272727272727	1.4545454545454546	0.18181818181818182	1.9090909090909092
0.25	1.4166666666666667	0.16666666666666666	1.8333333333333333
0.3076923076923077	1.3846153846153846	0.15384615384615385	1.8461538461538463
0.2857142857142857	1.4285714285714286	0.21428571428571427	1.9285714285714286
0.26666666666666666	1.5333333333333334	0.2	2.0
0.25	1.5625	0.1875	2.0
0.23529411764705882	1.6470588235294117	0.23529411764705882	2.1176470588235294
0.2777777777777778	1.7222222222222223	0.2222222222222222	2.2222222222222223
0.2631578947368421	1.736842105263158	0.21052631578947367	2.210526315789474
0.3	1.7	0.2	2.2
0.2	1.85	0.2	2.25
0.15	1.8	0.25	2.2
0.15	1.7	0.25	2.1
0.25	1.7	0.3	2.25
0.25	1.85	0.25	2.35
0.25	2.0	0.35	2.6
0.3	1.8	0.35	2.45
0.3	1.9	0.35	2.55
0.4	1.9	0.3	2.6
0.4	1.95	0.3	2.65
0.4	2.15	0.3	2.85
0.4	2.25	0.3	2.95
0.35	2.45	0.4	3.2
0.35	2.5	0.4	3.25
0.35	2.45	0.5	3.3
0.35	2.5	0.55	3.4
0.35	2.4	0.6	3.35
0.3	2.4	0.65	3.35
0.3	2.35	0.75	3.4
0.3	2.35	0.75	3.4
0.3	2.3	0.8	3.4
0.3	2.4	0.75	3.45
0.3	2.5	0.8	3.6
0.25	2.6	0.8	3.65
0.25	2.4	0.8	3.45
0.25	2.25	0.7	3.2
0.2	2.5	0.8	3.5
0.2	2.45	0.85	3.5
0.1	2.45	0.85	3.4
0.1	2.4	0.9	3.4
0.1	2.3	0.9	3.3
0.1	2.25	0.95	3.3
0.1	2.1	0.85	3.05
0.1	1.95	0.85	2.9
0.1	1.9	0.8	2.8
0.1	1.8	0.75	2.65
0.1	1.9	0.65	2.65
0.1	1.8	0.6	2.5
0.1	1.8	0.55	2.45
0.05	2.0	0.55	2.6
0.05	2.0	0.6	2.65
0.05	1.9	0.65	2.6
0.05	1.85	0.75	2.65
0.0	1.8	0.75	2.55
0.0	1.85	0.75	2.6
0.0	1.95	0.8	2.75
0.0	1.75	0.7	2.45
0.0	1.75	0.65	2.4
0.05	1.65	0.7	2.4
0.05	1.8	0.65	2.5
0.05	1.8	0.65	2.5
0.1	1.85	0.6	2.55
0.1	1.8	0.65	2.55
0.1	1.8	0.65	2.55
0.1	1.75	0.6	2.45
0.1	1.85	0.6	2.55
0.1	1.7	0.65	2.45
0.1	1.7	0.75	2.55
0.1	1.75	0.7	2.55
0.1	1.55	0.7	2.35
0.1	1.55	0.6	2.25
0.1	1.55	0.55	2.2
0.1	1.6	0.4	2.1
0.1	1.55	0.35	2.0
0.1	1.55	0.4	2.05
0.1	1.55	0.35	2.0
0.1	1.65	0.35	2.1
0.1	1.6	0.35	2.05
0.05	1.7	0.3	2.05
0.05	1.5	0.35	1.9
0.05	1.55	0.35	1.95
0.0	1.5	0.45	1.95
0.0	1.5	0.4	1.9
0.0	1.65	0.35	2.0
0.05	1.65	0.4	2.1
0.1	1.5	0.4	2.0
0.1	1.6	0.35	2.05
0.15	1.65	0.25	2.05
0.15	1.6	0.25	2.0
0.15	1.65	0.25	2.05
0.15	1.55	0.25	1.95
0.2	1.7	0.3	2.2
0.2	1.6	0.3	2.1
0.25	1.7	0.3	2.25
0.25	1.7	0.25	2.2
0.25	1.7	0.35	2.3
0.25	1.55	0.35	2.15
0.35	1.5	0.35	2.2
0.35	1.55	0.45	2.35
0.35	1.55	0.4	2.3
0.35	1.55	0.5	2.4
0.35	1.6	0.45	2.4
0.35	1.55	0.5	2.4
0.35	1.4	0.5	2.25
0.3	1.45	0.5	2.25
0.25	1.55	0.6	2.4
0.25	1.45	0.7	2.4
0.2	1.5	0.75	2.45
0.2	1.55	0.75	2.5
0.2	1.55	0.75	2.5
0.2	1.7	0.75	2.65
0.15	1.55	0.7	2.4
0.15	1.6	0.8	2.55
0.1	1.65	0.8	2.55
0.1	1.8	0.85	2.75
0.1	1.8	0.8	2.7
0.1	1.95	0.85	2.9
0.0	2.15	0.85	3.0
0.0	2.2	0.8	3.0
0.0	2.2	0.95	3.15
0.0	2.25	0.9	3.15
0.05	2.15	0.9	3.1
0.05	2.3	0.95	3.3
0.05	2.4	1.05	3.5
0.2	2.35	1.0	3.55
0.2	2.5	0.9	3.6
0.2	2.7	0.8	3.7
0.25	2.7	0.75	3.7
0.25	2.7	0.75	3.7
0.25	2.8	0.75	3.8
0.35	2.65	0.8	3.8
0.35	2.7	0.8	3.85
0.35	2.75	0.85	3.95
0.35	2.7	0.85	3.9
0.4	2.55	0.85	3.8
0.4	2.5	0.9	3.8
0.45	2.45	0.9	3.8
0.45	2.35	0.9	3.7
0.45	2.3	0.9	3.65
0.45	2.3	0.75	3.5
0.45	2.15	0.7	3.3
0.4	2.25	0.7	3.35
0.4	2.2	0.6	3.2
0.45	2.2	0.5	3.15
0.3	2.25	0.6	3.15
0.3	2.15	0.75	3.2
0.3	2.0	0.8	3.1
0.25	1.85	0.8	2.9
0.25	1.75	0.9	2.9
0.25	1.7	0.9	2.85
0.15	1.8	0.85	2.8
